date,year,month,day_of_year,filename,valid_fraction,valid_pixels,total_pixels,NDVI_mean,NBR_mean,NDMI_mean,NDVI_std,NBR_std,NDMI_std,NDVI_p10,NDVI_p50,NDVI_p90,NBR_p10,NBR_p50,NBR_p90,NDMI_p10,NDMI_p50,NDMI_p90
2021-07-22,2021,7,203,sumava_2021-07-22 (1).tif,0.7160766961651918,1310850,1830600,0.5729392170906067,0.4970248341560364,0.2921186685562134,0.285317599773407,0.21637773513793945,0.15350385010242462,0.07574657648801802,0.6899604499340057,0.854386568069458,0.157405149936676,0.5836912095546722,0.7176927328109741,0.07579489946365356,0.3272874355316162,0.47246420979499815
2021-07-22,2021,7,203,sumava_2021-07-22 (3).tif,0.4646017699115044,850500,1830600,0.6100555062294006,0.5224900245666504,0.3071281313896179,0.2523077130317688,0.20668835937976837,0.15656986832618713,0.15609576553106308,0.715650349855423,0.8469083547592163,0.17123747617006305,0.6025722622871399,0.7274282038211822,0.07272736504673957,0.3421285152435303,0.4892666190862655
2021-07-24,2021,7,205,sumava_2021-07-24 (1).tif,0.4634611602753196,848412,1830600,0.7348508834838867,0.5778383612632751,0.33702680468559265,0.15680526196956635,0.12699373066425323,0.11434659361839294,0.4900897264480591,0.794535756111145,0.8773539364337921,0.41754918694496157,0.6064967811107635,0.7050435721874238,0.1878468722105026,0.3575800955295563,0.45340993106365207
2021-07-27,2021,7,208,sumava_2021-07-27.tif,0.4646017699115044,850500,1830600,0.7739042639732361,0.5987197160720825,0.34360653162002563,0.16237656772136688,0.1559036821126938,0.13100488483905792,0.5589470863342285,0.8335399627685547,0.8910440385341645,0.3623486667871475,0.6493681073188782,0.7367191255092621,0.15203604847192764,0.37219204008579254,0.4806826621294021
2021-07-29,2021,7,210,sumava_2021-07-29 (1).tif,0.46264612695291163,846920,1830600,0.5085812211036682,0.44699805974960327,0.26056501269340515,0.3159314692020416,0.22450867295265198,0.14887221157550812,0.036025022342801104,0.6352818310260773,0.8412893652915955,0.13033791929483415,0.5133407711982727,0.6998388171195984,0.06743269860744477,0.27235695719718933,0.4497761398553848
2021-08-11,2021,8,223,sumava_2021-08-11 (1).tif,0.4646017699115044,850500,1830600,0.4520163834095001,0.46439486742019653,0.29618269205093384,0.2697840631008148,0.16665709018707275,0.11599360406398773,0.04308750964701176,0.5106431841850281,0.7720805406570435,0.22282505184412002,0.5029860436916351,0.6548433601856232,0.14374223500490188,0.31385646760463715,0.43090250492095944
2021-08-13,2021,8,225,sumava_2021-08-13.tif,0.46313176007866275,847809,1830600,0.22125226259231567,0.5259169936180115,0.4609459936618805,0.35427209734916687,0.16696541011333466,0.1906413584947586,-0.03817741870880127,-0.0014676610007882118,0.8276600360870362,0.28536308407783506,0.572830080986023,0.691754174232483,0.19303469359874725,0.47082674503326416,0.6751970052719116
2021-08-21,2021,8,233,sumava_2021-08-21 (1).tif,0.7160766961651918,1310850,1830600,0.4650355279445648,0.45267271995544434,0.2666303217411041,0.3206368684768677,0.20974184572696686,0.13944587111473083,0.006403740216046571,0.5527904629707336,0.8346044540405273,0.15605780333280564,0.49967335164546967,0.6935325801372528,0.08729133009910583,0.2699373960494995,0.44386942088603976
2021-08-21,2021,8,233,sumava_2021-08-21 (3).tif,0.4646006773735387,850498,1830600,0.40384790301322937,0.4198343753814697,0.2536734640598297,0.3121809661388397,0.20731496810913086,0.14142818748950958,0.005692949937656526,0.41150256991386414,0.8141183018684388,0.15035587549209595,0.41834160685539246,0.6815642416477203,0.08658812195062637,0.24120860546827316,0.4409033805131912
2021-09-02,2021,9,245,sumava_2021-09-02 (2).tif,0.4618742488801486,845507,1830600,0.6134583950042725,0.5173314809799194,0.3119644224643707,0.26748746633529663,0.21278895437717438,0.1541677564382553,0.12781611382961278,0.7351558804512024,0.8524352192878724,0.16212021708488464,0.6007655262947083,0.7287394762039185,0.09330281764268876,0.33997106552124023,0.497691160440445
2021-09-05,2021,9,248,sumava_2021-09-05 (1).tif,0.716075603627226,1310848,1830600,0.7022565007209778,0.562677800655365,0.329794704914093,0.25121447443962097,0.19398130476474762,0.14186760783195496,0.21072671562433254,0.8117091357707977,0.8831670165061951,0.23207080364227295,0.6345303058624268,0.740760862827301,0.12101412042975426,0.3563805818557739,0.49208936095237743
2021-09-10,2021,9,253,sumava_2021-09-10 (3).tif,0.4646017699115044,850500,1830600,0.5423761606216431,0.5441626906394958,0.3455865681171417,0.3174225389957428,0.19508136808872223,0.16814686357975006,0.007867161929607394,0.6999724805355072,0.834235680103302,0.2442058578133583,0.6009899377822876,0.7411763310432434,0.11963416188955307,0.35856710374355316,0.5526538670063019
2021-09-12,2021,9,255,sumava_2021-09-12.tif,0.4629875450671911,847545,1830600,0.3232452869415283,0.43689972162246704,0.29384785890579224,0.31813541054725647,0.18393738567829132,0.13680848479270935,-0.002320859301835296,0.1882263571023941,0.7989047646522521,0.20159974545240403,0.42886319756507874,0.6840817451477051,0.1331754893064499,0.2825896143913269,0.4774664223194122
2021-09-25,2021,9,268,sumava_2021-09-25 (2).tif,0.4646012236425216,850499,1830600,0.8174992799758911,0.5934062600135803,0.32622838020324707,0.12235240638256073,0.17180319130420685,0.16070683300495148,0.6915830969810486,0.8566797375679016,0.9056602835655212,0.3742315709590912,0.6344731450080872,0.7648209810256958,0.11220296770334244,0.3461603820323944,0.5177497029304505
2021-09-25,2021,9,268,sumava_2021-09-25 (1).tif,0.7160695946684147,1310837,1830600,0.8268513083457947,0.6004441976547241,0.3320872485637665,0.1053677573800087,0.14785151183605194,0.13581790030002594,0.7061495542526245,0.8620502948760986,0.9058752298355103,0.4036236107349396,0.6400582790374756,0.74369215965271,0.1447024568915367,0.35224728286266327,0.4883628189563751
2021-09-30,2021,9,273,sumava_2021-09-30 (2).tif,0.7160761498962089,1310849,1830600,0.610434353351593,0.5207246541976929,0.3310028612613678,0.2929325997829437,0.21422269940376282,0.15503272414207458,0.08212671428918839,0.7497251033782959,0.8706966161727905,0.18334074914455414,0.5897679924964905,0.7460958600044251,0.11652664542198181,0.34573566913604736,0.5273903489112854
2021-09-30,2021,9,273,sumava_2021-09-30 (3).tif,0.4645930296077789,850484,1830600,0.6164188385009766,0.5206453204154968,0.3284739851951599,0.28432852029800415,0.2208014279603958,0.16841024160385132,0.0986495040357113,0.753154993057251,0.8652580738067628,0.17739648222923282,0.584147036075592,0.7606077790260315,0.10628329291939735,0.3363359868526459,0.5467034876346589
2021-10-02,2021,10,275,sumava_2021-10-02 (1).tif,0.4632087840052442,847950,1830600,0.744526207447052,0.5323904752731323,0.2911829948425293,0.1222178265452385,0.15485121309757233,0.1434643417596817,0.6007106900215149,0.7721143662929535,0.8599734008312225,0.32985516488552097,0.5691841542720795,0.6855790138244628,0.1008122518658638,0.3108922988176346,0.4577609866857528
2021-10-10,2021,10,283,sumava_2021-10-10 (3).tif,0.4645979460286245,850493,1830600,0.7805396318435669,0.592029333114624,0.343072772026062,0.12058048695325851,0.17265191674232483,0.1728454977273941,0.6428874731063843,0.8167252540588379,0.8781946539878845,0.36593315601348875,0.6258934736251831,0.7791760206222534,0.11365221440792084,0.3555559515953064,0.560869836807251
2021-10-10,2021,10,283,sumava_2021-10-10 (1).tif,0.7160761498962089,1310849,1830600,0.7993772625923157,0.5991788506507874,0.34697631001472473,0.11239422857761383,0.15496236085891724,0.15124978125095367,0.6669014453887939,0.8350090980529785,0.887276542186737,0.39178628325462345,0.6337951421737671,0.7601611018180847,0.14289754927158357,0.3606642782688141,0.5322951316833496
2021-10-15,2021,10,288,sumava_2021-10-15 (1).tif,0.4646012236425216,850499,1830600,0.692926287651062,0.5168060064315796,0.2986520230770111,0.2017538994550705,0.2077723890542984,0.17395909130573273,0.3951781988143921,0.7545216679573059,0.8839080095291137,0.2020963966846466,0.5493963360786438,0.7601729512214661,0.07100994288921356,0.2991843521595001,0.5292676925659181
2021-10-15,2021,10,288,sumava_2021-10-15.tif,0.7160706872063805,1310839,1830600,0.6122612357139587,0.45611873269081116,0.2777601480484009,0.2595171332359314,0.23273058235645294,0.16298750042915344,0.17635644376277926,0.7010880708694458,0.8789014935493469,0.10467712581157684,0.5062086582183838,0.7332764148712159,0.06359726190567017,0.27680832147598267,0.5005669593811035
2021-10-17,2021,10,290,sumava_2021-10-17 (1).tif,0.46361083797661967,848686,1830600,0.2785951495170593,0.2308984249830246,0.14205379784107208,0.2501930594444275,0.19904756546020508,0.12387548387050629,0.04123923368752003,0.1688472032546997,0.711792379617691,0.05295580066740513,0.14447642862796783,0.5748150944709778,0.03780917078256607,0.09463977068662643,0.34195904433727264
2021-10-20,2021,10,293,sumava_2021-10-20 (1).tif,0.7160597618267235,1310819,1830600,0.5451933145523071,0.42808452248573303,0.23642447590827942,0.25714755058288574,0.16154293715953827,0.11363861709833145,0.17558892369270324,0.6008163690567017,0.8524948000907898,0.23821653425693512,0.42276519536972046,0.6399918079376221,0.1122704789042473,0.22794261574745178,0.38262560963630676
2021-10-20,2021,10,293,sumava_2021-10-20 (2).tif,0.4646001311045559,850497,1830600,0.5408605933189392,0.42593127489089966,0.2321804165840149,0.19973374903202057,0.1497541069984436,0.12735092639923096,0.2690560042858124,0.554782509803772,0.8036700963974,0.2650166809558869,0.410625696182251,0.6324408650398254,0.07672062367200852,0.23288267850875854,0.394243323802948
2021-10-22,2021,10,295,sumava_2021-10-22.tif,0.46407188899814267,849530,1830600,0.566986620426178,0.4489747881889343,0.2691725790500641,0.2537192702293396,0.21892781555652618,0.17397421598434448,0.14953828752040865,0.6484581232070923,0.8409607529640197,0.15373892039060594,0.4617905467748642,0.7383416414260864,0.0722713902592659,0.24326206743717194,0.5244685888290406
2021-10-27,2021,10,300,sumava_2021-10-27.tif,0.4637998470446848,849032,1830600,0.5128249526023865,0.38904404640197754,0.19932444393634796,0.26958170533180237,0.2069288045167923,0.16879180073738098,0.03358804993331432,0.6100261211395264,0.784320867061615,0.10785878971219062,0.4036721736192703,0.6604036808013917,0.022934304364025597,0.1588708758354187,0.4510533928871155
2021-10-30,2021,10,303,sumava_2021-10-30 (2).tif,0.46458592811100186,850471,1830600,0.7259928584098816,0.5232858657836914,0.2909099757671356,0.2133006900548935,0.21356523036956787,0.20423343777656555,0.44009602069854736,0.7681419253349304,0.9475431442260742,0.22478437870740897,0.5346340835094452,0.7905960857868195,0.040947256982326506,0.27071329951286316,0.5757480502128602
2022-04-13,2022,4,103,sumava_2022-04-13.tif,0.4646017699115044,850500,1830600,0.37228691577911377,0.33483728766441345,0.18585170805454254,0.12656375765800476,0.12186694890260696,0.12691040337085724,0.21882524937391284,0.36089783906936646,0.5508274018764496,0.1767214298248291,0.330847904086113,0.49434512555599214,0.012027801759541039,0.19320325553417206,0.337007674574852
2022-05-03,2022,5,123,sumava_2022-05-03 (3).tif,0.4646017699115044,850500,1830600,0.3910892605781555,0.43127888441085815,0.2670581638813019,0.30439648032188416,0.17562156915664673,0.15757811069488525,-0.005910039832815523,0.46120190620422363,0.758930367231369,0.2074141249060631,0.43804463744163513,0.6525858461856842,0.07065288051962854,0.26788173615932465,0.47169608771800986
2022-05-03,2022,5,123,sumava_2022-05-03 (2).tif,0.7160766961651918,1310850,1830600,0.35688355565071106,0.4774652421474457,0.34074389934539795,0.3566947877407074,0.17389559745788574,0.1810486912727356,-0.03136177957057953,0.3198687434196472,0.8199241101741791,0.2385947436094284,0.5070062577724457,0.6689003944396973,0.11352708637714386,0.3359639346599579,0.5972285509109498
2022-05-10,2022,5,130,sumava_2022-05-10 (2).tif,0.46154484868349177,844904,1830600,0.3824104070663452,0.385630339384079,0.22689105570316315,0.32873985171318054,0.1934811770915985,0.13287967443466187,-0.015481312200427054,0.41015341877937317,0.7864901840686798,0.14049114882946018,0.3821044862270355,0.6385579586029053,0.07256169319152832,0.2184893861413002,0.40367037951946266
2022-05-15,2022,5,135,sumava_2022-05-15 (2).tif,0.4604829017808369,842960,1830600,0.6664583086967468,0.5028656721115112,0.2669430673122406,0.22304202616214752,0.1719537079334259,0.13561497628688812,0.2855486184358597,0.7439515292644501,0.8498051762580872,0.2217600360512734,0.5525936186313629,0.6701864659786224,0.06940472796559334,0.2905368506908417,0.4177481859922409
2022-05-18,2022,5,138,sumava_2022-05-18 (2).tif,0.716075603627226,1310848,1830600,0.4749205708503723,0.42934516072273254,0.2518446147441864,0.30741867423057556,0.19703692197799683,0.13509786128997803,0.02507801987230778,0.5472217202186584,0.8446466445922851,0.15971571505069734,0.46836480498313904,0.6620648860931397,0.07823561653494836,0.2648739665746689,0.41459115147590636
2022-05-20,2022,5,140,sumava_2022-05-20 (2).tif,0.46287938380858734,847347,1830600,0.5831544399261475,0.5069891214370728,0.3106686472892761,0.2122763842344284,0.12430566549301147,0.09559588134288788,0.2668556451797486,0.6230332255363464,0.8186593055725098,0.33789312839508057,0.5300987958908081,0.6363849878311157,0.19012531042098998,0.3250161111354828,0.41116214990615846
2022-05-28,2022,5,148,sumava_2022-05-28.tif,0.4646017699115044,850500,1830600,0.47577762603759766,0.45021986961364746,0.2885676324367523,0.32158705592155457,0.2207828313112259,0.1538550853729248,0.03491725139319897,0.5668526589870453,0.8463610291481019,0.15905499160289766,0.47600774466991425,0.7167454242706298,0.09583063498139381,0.2839069664478302,0.489591184258461
2022-05-30,2022,5,150,sumava_2022-05-30 (1).tif,0.4620195564295859,845773,1830600,0.49158376455307007,0.4600090980529785,0.29937517642974854,0.3372971713542938,0.22053267061710358,0.14937667548656464,0.018983289971947672,0.622135579586029,0.8615437507629394,0.16215550899505618,0.501578152179718,0.7194213271141052,0.10845612436532975,0.3047581911087036,0.489635717868805
2022-06-02,2022,6,153,sumava_2022-06-02 (3).tif,0.4646017699115044,850500,1830600,0.4865342676639557,0.46601158380508423,0.29483774304389954,0.3262074589729309,0.21714210510253906,0.1476239114999771,0.02638668175786734,0.5969081521034241,0.8499566733837127,0.16262189894914628,0.5121001303195953,0.7157842755317688,0.1000211238861084,0.3069785088300705,0.4786707580089569
2022-06-02,2022,6,153,sumava_2022-06-02 (1).tif,0.7160750573582432,1310847,1830600,0.4819614589214325,0.4531426429748535,0.28280675411224365,0.34629327058792114,0.21789847314357758,0.14558318257331848,0.008954228460788728,0.5945417284965515,0.8751099348068238,0.15964556634426116,0.4865191876888275,0.708515214920044,0.09770180881023408,0.28939002752304077,0.46304545998573315
2022-06-04,2022,6,155,sumava_2022-06-04 (2).tif,0.46243035070468697,846525,1830600,0.6226550340652466,0.5194207429885864,0.2990732192993164,0.3085368573665619,0.18891754746437073,0.13222970068454742,0.03981675058603287,0.7759087681770325,0.8784680843353272,0.22027007043361668,0.5903937816619873,0.7036228537559509,0.11630972921848297,0.3233650326728821,0.447976940870285
2022-06-12,2022,6,163,sumava_2022-06-12.tif,0.7160766961651918,1310850,1830600,0.6579979658126831,0.5270302891731262,0.3099541664123535,0.2742377817630768,0.19966551661491394,0.13848179578781128,0.12143854647874831,0.7812143862247467,0.8836378574371337,0.19088774621486665,0.6090819239616394,0.7140115022659301,0.10310839936137199,0.34606511890888214,0.46198005378246315
2022-06-12,2022,6,163,sumava_2022-06-12 (3).tif,0.4646017699115044,850500,1830600,0.579494833946228,0.5059912800788879,0.30702662467956543,0.3212859034538269,0.21245595812797546,0.14558827877044678,0.029768427275121228,0.7428659498691559,0.8747319281101227,0.18186248540878297,0.5901899635791779,0.7245985805988312,0.10840078592300416,0.33314603567123413,0.4789517253637314
2022-06-17,2022,6,168,sumava_2022-06-17 (1).tif,0.4646017699115044,850500,1830600,0.5400282740592957,0.495954692363739,0.3070264458656311,0.2793577313423157,0.1805066168308258,0.1302834153175354,0.055995214730501175,0.6575513780117035,0.8159181773662567,0.21314057409763337,0.5515875220298767,0.6906768977642059,0.11727909147739411,0.3319479525089264,0.45948395431041716
2022-06-19,2022,6,170,sumava_2022-06-19 (2).tif,0.4638757784333006,849171,1830600,0.7892117500305176,0.5863816142082214,0.33068063855171204,0.1039220318198204,0.12872314453125,0.11707914620637894,0.6524421572685242,0.8183946013450623,0.8765811324119568,0.40704765915870667,0.6210217475891113,0.7023526430130005,0.16495853662490845,0.3538271486759186,0.44991031289100647
2022-06-22,2022,6,173,sumava_2022-06-22.tif,0.4646017699115044,850500,1830600,0.22540636360645294,0.32996198534965515,0.21329784393310547,0.27985721826553345,0.17228028178215027,0.11120139062404633,-0.019990359246730805,0.09107056632637978,0.7294351041316987,0.13207044899463655,0.29760225117206573,0.5964964628219604,0.09476279467344284,0.1912776306271553,0.37204278409481045
2022-06-27,2022,6,178,sumava_2022-06-27 (1).tif,0.7160766961651918,1310850,1830600,0.8062743544578552,0.5993186831474304,0.3294171094894409,0.1007058173418045,0.11843671649694443,0.1047617495059967,0.6992722034454346,0.8322938978672028,0.8873803615570068,0.4507832735776901,0.6313644349575043,0.701058566570282,0.18756730556488038,0.349969744682312,0.43494537472724915
2022-06-27,2022,6,178,sumava_2022-06-27 (3).tif,0.4646017699115044,850500,1830600,0.7978450059890747,0.6037378311157227,0.3329628109931946,0.09831906855106354,0.11849945783615112,0.11346030235290527,0.6782686948776245,0.825021892786026,0.879485946893692,0.44084797501564027,0.6354248523712158,0.7112971484661103,0.17227367162704468,0.3548210710287094,0.4508778601884842
2022-07-02,2022,7,183,sumava_2022-07-02 (1).tif,0.7160750573582432,1310847,1830600,0.7512636780738831,0.5794758796691895,0.34467658400535583,0.2107306569814682,0.17284919321537018,0.12537512183189392,0.4101749539375305,0.8369945287704468,0.8993544816970825,0.28481518626213076,0.642744779586792,0.7233778238296509,0.14269253015518188,0.37582382559776306,0.4723916888237
2022-07-02,2022,7,183,sumava_2022-07-02 (3).tif,0.4646006773735387,850498,1830600,0.7399426102638245,0.5827983021736145,0.34951499104499817,0.20851868391036987,0.17411360144615173,0.13138672709465027,0.3905182719230653,0.8282091617584229,0.8922863185405732,0.28949465155601506,0.6457032561302185,0.7340191423892976,0.13727142810821535,0.3812505751848221,0.48881199657917024
2022-07-14,2022,7,195,sumava_2022-07-14 (2).tif,0.4638162351141702,849062,1830600,0.7620540857315063,0.5702377557754517,0.30460333824157715,0.16085079312324524,0.14175401628017426,0.12018095701932907,0.5661426544189453,0.815493106842041,0.880197924375534,0.36111552715301515,0.6121320128440857,0.6987712740898132,0.1266675189137459,0.3290967345237732,0.43175182640552523
2022-07-17,2022,7,198,sumava_2022-07-17.tif,0.7160766961651918,1310850,1830600,0.7720648646354675,0.5879938006401062,0.33630144596099854,0.12950846552848816,0.1277526319026947,0.11169957369565964,0.6202360570430756,0.8108012676239014,0.8785140037536621,0.41468089520931245,0.6200369894504547,0.706921672821045,0.1765101283788681,0.35700467228889465,0.45382750332355504
2022-07-17,2022,7,198,sumava_2022-07-17 (3).tif,0.4646017699115044,850500,1830600,0.7481759786605835,0.5811956524848938,0.3326222002506256,0.16526755690574646,0.1481269896030426,0.12902593612670898,0.5307744860649108,0.8082145154476166,0.87861248254776,0.35893457829952247,0.6264899373054504,0.7186436295509339,0.13575684428215026,0.361160010099411,0.4691390663385391
2022-07-19,2022,7,200,sumava_2022-07-19 (2).tif,0.46296733311482574,847508,1830600,0.7869625687599182,0.5767536163330078,0.3115365207195282,0.11954643577337265,0.1363528072834015,0.12448128312826157,0.6444267392158509,0.8215473294258118,0.8805052220821381,0.3828751921653748,0.6154893934726715,0.7011651694774628,0.13192384243011476,0.3381156027317047,0.440534257888794
2022-07-22,2022,7,203,sumava_2022-07-22 (3).tif,0.4646017699115044,850500,1830600,0.6882973313331604,0.5403534770011902,0.299442857503891,0.2543588876724243,0.1948794573545456,0.1438346803188324,0.20491626858711243,0.8045322299003601,0.8839450538158417,0.20745046436786657,0.6147750616073608,0.7217549085617065,0.08562371134757997,0.3335711508989334,0.46095617711544035
2022-07-22,2022,7,203,sumava_2022-07-22 (1).tif,0.7160766961651918,1310850,1830600,0.7119630575180054,0.5396342277526855,0.2958550453186035,0.24200032651424408,0.19037608802318573,0.1380893737077713,0.27379302680492396,0.8138235211372375,0.8919180691242218,0.2140789270401001,0.6131044328212738,0.7086656868457795,0.08754265755414962,0.3316889852285385,0.4433067083358765
2022-07-24,2022,7,205,sumava_2022-07-24 (1).tif,0.4624806074511089,846617,1830600,0.4134957194328308,0.41050422191619873,0.22874674201011658,0.3399466574192047,0.19805704057216644,0.13237126171588898,-0.012706532888114451,0.4492335617542267,0.828889524936676,0.15282705128192903,0.4041615128517151,0.6641148328781128,0.06692981123924256,0.2241971790790558,0.39864362478256227
2022-08-03,2022,8,215,sumava_2022-08-03 (2).tif,0.46288757784333007,847362,1830600,0.7497366666793823,0.5466009378433228,0.2792978584766388,0.18886543810367584,0.1705286204814911,0.14231683313846588,0.530607557296753,0.8149453401565552,0.8799627244472503,0.29042046964168555,0.6022662222385406,0.6992132902145386,0.07529573366045952,0.3117332011461258,0.43076380193233493
2022-08-08,2022,8,220,sumava_2022-08-08 (1).tif,0.4620485086856768,845826,1830600,0.7048625946044922,0.5404536128044128,0.30018898844718933,0.21483954787254333,0.17964747548103333,0.14618459343910217,0.31984828412532806,0.7959895133972168,0.8699283599853516,0.2429144322872162,0.6010361909866333,0.7085079312324524,0.0763411581516266,0.3321818709373474,0.4615240335464478
2022-08-11,2022,8,223,sumava_2022-08-11 (3).tif,0.4646017699115044,850500,1830600,0.7541133761405945,0.5692984461784363,0.31606778502464294,0.1732580065727234,0.1700175702571869,0.14538446068763733,0.519355869293213,0.8158643543720245,0.8866692245006561,0.32752885222434996,0.6204434037208557,0.7262856662273407,0.10882547050714494,0.3453824371099472,0.47468493282794955
2022-08-11,2022,8,223,sumava_2022-08-11 (1).tif,0.7160766961651918,1310850,1830600,0.7957062721252441,0.5856454968452454,0.3242974579334259,0.12683333456516266,0.14532804489135742,0.12781815230846405,0.6539094150066376,0.8332735598087311,0.8973489582538605,0.39078721702098845,0.6306082606315613,0.7146316826343536,0.141123528778553,0.35436175763607025,0.45677427649497987
2022-08-16,2022,8,228,sumava_2022-08-16 (2).tif,0.4646017699115044,850500,1830600,0.6810344457626343,0.5154409408569336,0.2707851231098175,0.22508570551872253,0.19227123260498047,0.14919525384902954,0.31558250784873965,0.7774204015731812,0.8679137289524078,0.21395335048437122,0.5728592574596405,0.7069537281990051,0.06962851658463479,0.29245495796203613,0.44278707504272463
2022-08-18,2022,8,230,sumava_2022-08-18 (1).tif,0.4607527586583634,843454,1830600,0.6549468636512756,0.48881447315216064,0.26414552330970764,0.21171285212039948,0.1870632916688919,0.13648904860019684,0.2740396082401276,0.7425653040409088,0.837608277797699,0.17993237078189853,0.5533129870891571,0.669732815027237,0.09276937916874886,0.288094624876976,0.41518932878971104
2022-09-02,2022,9,245,sumava_2022-09-02.tif,0.30415492188353543,556786,1830600,0.7320457696914673,0.5532152652740479,0.3082616925239563,0.1765477955341339,0.14876960217952728,0.12236595898866653,0.5093696415424347,0.7906979620456696,0.8710400760173798,0.3423530161380768,0.596426248550415,0.6875583827495575,0.12758832424879074,0.33315981924533844,0.4401722103357315
2022-09-02,2022,9,245,sumava_2022-09-02 (2).tif,0.4644007429258167,850132,1830600,0.6830102801322937,0.525146484375,0.292510986328125,0.23346062004566193,0.17975006997585297,0.13975737988948822,0.2536965698003769,0.7792775630950928,0.8670122921466827,0.21574070751667024,0.5819032192230225,0.6985990881919861,0.0865692712366581,0.31873947381973267,0.4516347497701645
2022-09-07,2022,9,250,sumava_2022-09-07 (1).tif,0.4619895116355293,845718,1830600,0.32342585921287537,0.39143818616867065,0.28644636273384094,0.2532365918159485,0.1856537163257599,0.16381928324699402,0.0028133642859757015,0.28650717437267303,0.69961918592453,0.13055547922849656,0.40892088413238525,0.6249468624591827,0.10531740635633469,0.26770493388175964,0.5204904019832612
2022-10-10,2022,10,283,sumava_2022-10-10 (1).tif,0.7160766961651918,1310850,1830600,0.7282346487045288,0.5144429206848145,0.2603614628314972,0.13706916570663452,0.16538934409618378,0.14788846671581268,0.5453781366348267,0.7599847912788391,0.8654969394207,0.29291845560073854,0.5424709320068359,0.6995287716388703,0.06551504209637642,0.2675802409648895,0.4452345907688141
2022-10-10,2022,10,283,sumava_2022-10-10 (3).tif,0.4646017699115044,850500,1830600,0.6582002639770508,0.49118027091026306,0.26288896799087524,0.19473882019519806,0.16158483922481537,0.14080025255680084,0.35130735337734226,0.6996041834354401,0.8674633800983429,0.3044401705265045,0.5011681616306305,0.6887100517749787,0.08696532621979713,0.266984760761261,0.4412013739347458
2022-10-12,2022,10,285,sumava_2022-10-12.tif,0.4624800611821261,846616,1830600,0.47097909450531006,0.35264837741851807,0.17586450278759003,0.2598282992839813,0.2119656652212143,0.14128507673740387,0.09131845459342003,0.525808572769165,0.7791445553302765,0.07680992782115936,0.35392870008945465,0.6312274932861328,0.01958449836820364,0.1506652981042862,0.3785795569419861
2022-10-17,2022,10,290,sumava_2022-10-17 (1).tif,0.46193379219927894,845616,1830600,0.6603249907493591,0.4751848876476288,0.24418357014656067,0.23951442539691925,0.19790393114089966,0.16428284347057343,0.17200278490781784,0.7351826727390289,0.862593412399292,0.14825139194726944,0.5067060887813568,0.7064760327339172,0.0444551445543766,0.2394581288099289,0.4643567353487015
2022-10-20,2022,10,293,sumava_2022-10-20 (1).tif,0.7160745110892603,1310846,1830600,0.5034983158111572,0.4078240394592285,0.23633451759815216,0.17778050899505615,0.11180484294891357,0.09871867299079895,0.27771489322185516,0.4872608780860901,0.7598602771759033,0.28635990619659424,0.4014529585838318,0.5562419295310974,0.10605799034237862,0.2500765919685364,0.3430556207895279
2022-10-25,2022,10,298,sumava_2022-10-25 (3).tif,0.4645236534469573,850357,1830600,0.5054132342338562,0.34895938634872437,0.18817612528800964,0.36071181297302246,0.22598907351493835,0.16010348498821259,0.01815360821783543,0.5922684669494629,0.9507352948188782,0.07144745439291,0.33727580308914185,0.6659986138343812,0.025584311038255692,0.14662352204322815,0.431041306257248
2022-10-25,2022,10,298,sumava_2022-10-25 (1).tif,0.715986561783022,1310685,1830600,0.31179606914520264,0.285428911447525,0.1616227626800537,0.3429655432701111,0.19877517223358154,0.13265913724899292,-0.004128111805766821,0.1384858936071396,0.8726065516471863,0.06799812167882921,0.23730415105819702,0.5899791479110718,0.0316087268292904,0.1258099228143692,0.35873900651931767
2022-10-27,2022,10,300,sumava_2022-10-27 (1).tif,0.46145908445318473,844747,1830600,0.7315574884414673,0.5056535601615906,0.2602020800113678,0.12909731268882751,0.17347022891044617,0.1695803552865982,0.5687477111816406,0.7564642429351807,0.8678232312202454,0.2759407043457031,0.5261387825012207,0.7091778159141541,0.038480518013238915,0.2642335295677185,0.4764649510383606
2023-04-10,2023,4,100,sumava_2023-04-10 (1).tif,0.46434010706872064,850021,1830600,0.29023391008377075,0.322048544883728,0.17675527930259705,0.2780648171901703,0.17469599843025208,0.12823832035064697,-0.006031135097146034,0.21293731033802032,0.695193886756897,0.12802523374557495,0.29321417212486267,0.5820440649986267,0.04603024199604988,0.15820281207561493,0.3523849546909332
2023-05-05,2023,5,125,sumava_2023-05-05 (1).tif,0.4628657270840162,847322,1830600,0.6832820177078247,0.45376548171043396,0.217494934797287,0.12348714470863342,0.1628148853778839,0.14261353015899658,0.5249467194080353,0.7101070582866669,0.8101469278335571,0.23354138731956484,0.4780588150024414,0.6412892818450928,0.024303288012742997,0.22862590849399567,0.39204510152339944
2023-05-25,2023,5,145,sumava_2023-05-25 (1).tif,0.4635540260024036,848582,1830600,0.7924492955207825,0.5773459076881409,0.3327242136001587,0.1085120439529419,0.12955915927886963,0.11491897702217102,0.6887388050556182,0.8138733208179474,0.8852740406990052,0.4316568076610565,0.6015594005584717,0.7022235751152038,0.19393154680728913,0.34580931067466736,0.45879257917404176
